collected_at_kst,character_id,name,author,visible,counter_1,operator_qa_counter_1_total,net_customer_counter_1,operator_qa_messages_total,counter_2,comments,tags,public_date,cover_image_url,url
2026-05-25 12:36:23 KST,45714,윤도하,tsui-sh,true,0,,,,1,0,#로맨스 #혐관,,,https://tingle.chat/chat/characters/45714
2026-05-25 12:36:44 KST,45714,윤도하,tsui-sh,true,0,,,,1,0,#로맨스 #혐관,2026-05-25,,https://tingle.chat/chat/characters/45714
2026-05-25 12:37:09 KST,45714,윤도하,tsui-sh,true,0,,,,1,0,#로맨스 #혐관,2026-05-25,,https://tingle.chat/chat/characters/45714
2026-05-26 06:01:01 KST,45714,윤도하,tsui-sh,true,199,,,,1,0,#로맨스 #혐관,2026-05-25,,https://tingle.chat/chat/characters/45714
2026-05-27 06:00:26 KST,45714,윤도하,tsui-sh,true,396,,,,1,0,#로맨스 #혐관,2026-05-25,,https://tingle.chat/chat/characters/45714
2026-05-28 06:00:29 KST,45714,윤도하,tsui-sh,true,587,,,,1,0,#로맨스 #혐관,2026-05-25,,https://tingle.chat/chat/characters/45714
2026-05-29 06:00:15 KST,45714,윤도하,tsui-sh,true,780,,,,1,0,#로맨스 #혐관,2026-05-25,,https://tingle.chat/chat/characters/45714
2026-05-30 06:01:01 KST,45714,윤도하,tsui-sh,true,1000,,,,1,0,#로맨스 #혐관,2026-05-25,,https://tingle.chat/chat/characters/45714
2026-05-31 06:00:48 KST,45714,윤도하,tsui-sh,true,1000,,,,1,0,#로맨스 #혐관,2026-05-25,,https://tingle.chat/chat/characters/45714
2026-05-31 14:54:23 KST,45714,윤도하,tsui-sh,true,1000,,,,1,0,#로맨스 #혐관,2026-05-25,,https://tingle.chat/chat/characters/45714
2026-06-01 06:00:22 KST,45714,윤도하,tsui-sh,true,1000,,,,1,0,#로맨스 #혐관,2026-05-25,,https://tingle.chat/chat/characters/45714
2026-06-02 06:01:01 KST,45714,윤도하,tsui-sh,true,1300,,,,1,0,#로맨스 #혐관,2026-05-25,,https://tingle.chat/chat/characters/45714
2026-06-03 06:00:42 KST,45714,윤도하,tsui-sh,true,1600,,,,1,0,#로맨스 #혐관,2026-05-25,,https://tingle.chat/chat/characters/45714
2026-06-04 06:00:21 KST,45714,윤도하,tsui-sh,true,1700,,,,1,0,#로맨스 #혐관,2026-05-25,,https://tingle.chat/chat/characters/45714
2026-06-04 12:16:49 KST,45714,윤도하,tsui-sh,true,1800,,,,1,0,#로맨스 #혐관,2026-05-25,,https://tingle.chat/chat/characters/45714
2026-06-04 12:18:53 KST,45714,윤도하,tsui-sh,true,1800,,,,1,0,#로맨스 #혐관,2026-05-25,,https://tingle.chat/chat/characters/45714
2026-06-04 12:19:18 KST,45714,윤도하,tsui-sh,true,1800,,,,1,0,#로맨스 #혐관,2026-05-25,,https://tingle.chat/chat/characters/45714
2026-06-04 12:20:51 KST,45714,윤도하,tsui-sh,true,1800,,,,1,0,#로맨스 #혐관,2026-05-25,,https://tingle.chat/chat/characters/45714
2026-06-05 06:00:15 KST,45714,윤도하,tsui-sh,true,1800,,,,1,0,#로맨스 #혐관,2026-05-25,,https://tingle.chat/chat/characters/45714
2026-06-06 06:00:55 KST,45714,윤도하,tsui-sh,true,2100,,,,1,0,#로맨스 #혐관,2026-05-25,,https://tingle.chat/chat/characters/45714
2026-06-07 06:00:35 KST,45714,윤도하,tsui-sh,true,2100,,,,1,0,#로맨스 #혐관,2026-05-25,,https://tingle.chat/chat/characters/45714
2026-06-07 11:50:02 KST,45714,윤도하,tsui-sh,true,2100,,,,1,0,#로맨스 #혐관,2026-05-25,,https://tingle.chat/chat/characters/45714
2026-06-07 11:50:02 KST,46603,한유건,,false,,,,,,,,,,https://tingle.chat/chat/characters/46603
2026-06-07 11:50:02 KST,46604,류하민,tsui-sh,true,0,,,,0,0,#로맨스 #순애,2026-06-07,,https://tingle.chat/chat/characters/46604
2026-06-07 11:54:18 KST,45714,윤도하,tsui-sh,true,2100,,,,1,0,#로맨스 #혐관 #전용서사 #전용서사#하이틴#고등학생#고등학교#청춘 #전용서사 #전용서사 #전용서사#센티넬버스#가이드#센티넬 #전용서사 #지천_전용서사 #전용서사#청해각,2026-05-25,,https://tingle.chat/chat/characters/45714
2026-06-07 11:54:18 KST,46603,한유건,tsui-sh,true,0,,,,0,0,#센티넬버스 #가이드 #로맨스 #전용서사 #전용서사#하이틴#고등학생#고등학교#청춘 #전용서사 #전용서사 #전용서사#센티넬버스#가이드#센티넬 #전용서사 #지천_전용서사,2026-06-07,,https://tingle.chat/chat/characters/46603
2026-06-07 11:54:18 KST,46604,류하민,tsui-sh,true,0,,,,0,0,#로맨스 #순애 #전용서사 #전용서사#하이틴#고등학생#고등학교#청춘 #전용서사 #전용서사 #전용서사#센티넬버스#가이드#센티넬 #전용서사 #지천_전용서사 #전용서사#청해각,2026-06-07,,https://tingle.chat/chat/characters/46604
2026-06-07 11:55:04 KST,45714,윤도하,tsui-sh,true,2100,,,,1,0,#로맨스 #혐관,2026-05-25,,https://tingle.chat/chat/characters/45714
2026-06-07 11:55:04 KST,46603,한유건,tsui-sh,true,0,,,,0,0,#센티넬버스 #가이드 #로맨스,2026-06-07,,https://tingle.chat/chat/characters/46603
2026-06-07 11:55:04 KST,46604,류하민,tsui-sh,true,0,,,,0,0,#로맨스 #순애,2026-06-07,,https://tingle.chat/chat/characters/46604
2026-06-07 11:56:22 KST,45714,윤도하,tsui-sh,true,2100,,,,1,0,#로맨스 #혐관,2026-05-25,,https://tingle.chat/chat/characters/45714
2026-06-07 11:56:22 KST,46603,한유건,tsui-sh,true,0,,,,0,0,#센티넬버스 #가이드 #로맨스,2026-06-07,,https://tingle.chat/chat/characters/46603
2026-06-07 11:56:22 KST,46604,류하민,tsui-sh,true,0,,,,0,0,#로맨스 #순애,2026-06-07,,https://tingle.chat/chat/characters/46604
2026-06-08 06:00:07 KST,45714,윤도하,tsui-sh,true,2100,,,,1,0,#로맨스 #혐관,2026-05-25,,https://tingle.chat/chat/characters/45714
2026-06-08 06:00:07 KST,46603,한유건,tsui-sh,true,0,,,,0,0,#센티넬버스 #가이드 #로맨스,2026-06-07,,https://tingle.chat/chat/characters/46603
2026-06-08 06:00:07 KST,46604,류하민,tsui-sh,true,21,,,,1,0,#로맨스 #순애,2026-06-07,,https://tingle.chat/chat/characters/46604
2026-06-08 18:00:51 KST,45714,윤도하,tsui-sh,true,2100,,,,1,0,#로맨스 #혐관,2026-05-25,,https://tingle.chat/chat/characters/45714
2026-06-08 18:00:51 KST,46603,한유건,tsui-sh,true,0,,,,0,0,#센티넬버스 #가이드 #로맨스,2026-06-07,,https://tingle.chat/chat/characters/46603
2026-06-08 18:00:51 KST,46604,류하민,tsui-sh,true,21,,,,1,0,#로맨스 #순애,2026-06-07,,https://tingle.chat/chat/characters/46604
2026-06-08 18:00:51 KST,46691,강해준,tsui-sh,true,0,,,,0,0,#로맨스,2026-06-08,,https://tingle.chat/chat/characters/46691
2026-06-08 18:00:51 KST,46693,서이담,tsui-sh,true,0,,,,0,0,#로맨스,2026-06-08,,https://tingle.chat/chat/characters/46693
2026-06-08 18:00:51 KST,46696,이사야,tsui-sh,true,0,,,,0,0,#로맨스,2026-06-08,,https://tingle.chat/chat/characters/46696
2026-06-08 18:01:43 KST,45714,윤도하,tsui-sh,true,2100,,,,1,0,#로맨스 #혐관,2026-05-25,,https://tingle.chat/chat/characters/45714
2026-06-08 18:01:43 KST,46603,한유건,tsui-sh,true,0,,,,0,0,#센티넬버스 #가이드 #로맨스,2026-06-07,,https://tingle.chat/chat/characters/46603
2026-06-08 18:01:43 KST,46604,류하민,tsui-sh,true,21,,,,1,0,#로맨스 #순애,2026-06-07,,https://tingle.chat/chat/characters/46604
2026-06-08 18:01:43 KST,46691,강해준,tsui-sh,true,0,,,,0,0,#로맨스,2026-06-08,,https://tingle.chat/chat/characters/46691
2026-06-08 18:01:43 KST,46693,서이담,tsui-sh,true,0,,,,0,0,#로맨스,2026-06-08,,https://tingle.chat/chat/characters/46693
2026-06-08 18:01:43 KST,46696,이사야,tsui-sh,true,0,,,,0,0,#로맨스,2026-06-08,,https://tingle.chat/chat/characters/46696
2026-06-08 18:07:39 KST,45714,윤도하,tsui-sh,true,2100,,,,1,0,#로맨스 #혐관,2026-05-25,https://asset.tingle.chat/chat/j5aq1sq9u634g2ns5hq7xd20bu.webp,https://tingle.chat/chat/characters/45714
2026-06-08 18:07:39 KST,46603,한유건,tsui-sh,true,0,,,,0,0,#센티넬버스 #가이드 #로맨스,2026-06-07,https://asset.tingle.chat/chat/95r7k3atjlacxq0r90suoic1js.webp,https://tingle.chat/chat/characters/46603
2026-06-08 18:07:39 KST,46604,류하민,tsui-sh,true,21,,,,1,0,#로맨스 #순애,2026-06-07,https://asset.tingle.chat/chat/6u3wla40vt4ervknplr8fxz2yo.webp,https://tingle.chat/chat/characters/46604
2026-06-08 18:07:39 KST,46691,강해준,tsui-sh,true,0,,,,0,0,#로맨스,2026-06-08,https://asset.tingle.chat/chat/y8w0b4hm1anh8zf45w8geec8os.webp,https://tingle.chat/chat/characters/46691
2026-06-08 18:07:39 KST,46693,서이담,tsui-sh,true,0,,,,0,0,#로맨스,2026-06-08,https://asset.tingle.chat/chat/fcwq09ci8nepqfumaj440s2d9k.webp,https://tingle.chat/chat/characters/46693
2026-06-08 18:07:39 KST,46696,이사야,tsui-sh,true,0,,,,0,0,#로맨스,2026-06-08,https://asset.tingle.chat/chat/5d1hhru88ce0dkus96a53s7t2w.webp,https://tingle.chat/chat/characters/46696
2026-06-08 18:08:30 KST,45714,윤도하,tsui-sh,true,2100,,,,1,0,#로맨스 #혐관,2026-05-25,https://asset.tingle.chat/chat/j5aq1sq9u634g2ns5hq7xd20bu.webp,https://tingle.chat/chat/characters/45714
2026-06-08 18:08:30 KST,46603,한유건,tsui-sh,true,0,,,,0,0,#센티넬버스 #가이드 #로맨스,2026-06-07,https://asset.tingle.chat/chat/95r7k3atjlacxq0r90suoic1js.webp,https://tingle.chat/chat/characters/46603
2026-06-08 18:08:30 KST,46604,류하민,tsui-sh,true,21,,,,1,0,#로맨스 #순애,2026-06-07,https://asset.tingle.chat/chat/6u3wla40vt4ervknplr8fxz2yo.webp,https://tingle.chat/chat/characters/46604
2026-06-08 18:08:30 KST,46691,강해준,tsui-sh,true,0,,,,0,0,#로맨스,2026-06-08,https://asset.tingle.chat/chat/y8w0b4hm1anh8zf45w8geec8os.webp,https://tingle.chat/chat/characters/46691
2026-06-08 18:08:30 KST,46693,서이담,tsui-sh,true,0,,,,0,0,#로맨스,2026-06-08,https://asset.tingle.chat/chat/fcwq09ci8nepqfumaj440s2d9k.webp,https://tingle.chat/chat/characters/46693
2026-06-08 18:08:30 KST,46696,이사야,tsui-sh,true,0,,,,0,0,#로맨스,2026-06-08,https://asset.tingle.chat/chat/5d1hhru88ce0dkus96a53s7t2w.webp,https://tingle.chat/chat/characters/46696
2026-06-09 06:00:50 KST,45714,윤도하,tsui-sh,true,2100,,,,1,0,#로맨스 #혐관,2026-05-25,https://asset.tingle.chat/chat/j5aq1sq9u634g2ns5hq7xd20bu.webp,https://tingle.chat/chat/characters/45714
2026-06-09 06:00:50 KST,46603,한유건,tsui-sh,true,0,,,,0,0,#센티넬버스 #가이드 #로맨스,2026-06-07,https://asset.tingle.chat/chat/95r7k3atjlacxq0r90suoic1js.webp,https://tingle.chat/chat/characters/46603
2026-06-09 06:00:50 KST,46604,류하민,tsui-sh,true,21,,,,1,0,#로맨스 #순애,2026-06-07,https://asset.tingle.chat/chat/6u3wla40vt4ervknplr8fxz2yo.webp,https://tingle.chat/chat/characters/46604
2026-06-09 06:00:50 KST,46691,강해준,tsui-sh,true,0,,,,0,0,#로맨스,2026-06-08,https://asset.tingle.chat/chat/y8w0b4hm1anh8zf45w8geec8os.webp,https://tingle.chat/chat/characters/46691
2026-06-09 06:00:50 KST,46693,서이담,tsui-sh,true,0,,,,0,0,#로맨스,2026-06-08,https://asset.tingle.chat/chat/fcwq09ci8nepqfumaj440s2d9k.webp,https://tingle.chat/chat/characters/46693
2026-06-09 06:00:50 KST,46696,이사야,tsui-sh,true,0,,,,0,0,#로맨스,2026-06-08,https://asset.tingle.chat/chat/5d1hhru88ce0dkus96a53s7t2w.webp,https://tingle.chat/chat/characters/46696
2026-06-09 12:44:11 KST,45714,윤도하,tsui-sh,true,2200,,,,1,0,#로맨스 #혐관,2026-05-25,https://asset.tingle.chat/chat/j5aq1sq9u634g2ns5hq7xd20bu.webp,https://tingle.chat/chat/characters/45714
2026-06-09 12:44:11 KST,46603,한유건,tsui-sh,true,0,,,,0,0,#센티넬버스 #가이드 #로맨스,2026-06-07,https://asset.tingle.chat/chat/95r7k3atjlacxq0r90suoic1js.webp,https://tingle.chat/chat/characters/46603
2026-06-09 12:44:11 KST,46604,류하민,tsui-sh,true,21,,,,1,0,#로맨스 #순애,2026-06-07,https://asset.tingle.chat/chat/6u3wla40vt4ervknplr8fxz2yo.webp,https://tingle.chat/chat/characters/46604
2026-06-09 12:44:11 KST,46691,강해준,tsui-sh,true,0,,,,0,0,#로맨스,2026-06-08,https://asset.tingle.chat/chat/y8w0b4hm1anh8zf45w8geec8os.webp,https://tingle.chat/chat/characters/46691
2026-06-09 12:44:11 KST,46693,서이담,tsui-sh,true,0,,,,0,0,#로맨스,2026-06-08,https://asset.tingle.chat/chat/fcwq09ci8nepqfumaj440s2d9k.webp,https://tingle.chat/chat/characters/46693
2026-06-09 12:44:11 KST,46696,이사야,tsui-sh,true,0,,,,0,0,#로맨스,2026-06-08,https://asset.tingle.chat/chat/5d1hhru88ce0dkus96a53s7t2w.webp,https://tingle.chat/chat/characters/46696
2026-06-09 12:44:11 KST,46742,한이든,tsui-sh,true,0,,,,0,0,#로맨스 #순애,2026-06-09,https://asset.tingle.chat/chat/zvfzh7sjk7qwm1nvpl2fxo7z94.webp,https://tingle.chat/chat/characters/46742
2026-06-09 12:44:11 KST,46743,도재경,tsui-sh,true,0,,,,0,0,#로맨스 #순애,2026-06-09,https://asset.tingle.chat/chat/6fp6atkb98bi47szbhwsdt4978.webp,https://tingle.chat/chat/characters/46743
2026-06-09 12:44:11 KST,46744,유한설,tsui-sh,true,0,,,,0,0,#로맨스 #순애,2026-06-09,https://asset.tingle.chat/chat/bgwgtgitzmkep7js70fs4pdxb4.webp,https://tingle.chat/chat/characters/46744
2026-06-09 12:45:28 KST,45714,윤도하,tsui-sh,true,2200,,,,1,0,#로맨스 #혐관,2026-05-25,https://asset.tingle.chat/chat/j5aq1sq9u634g2ns5hq7xd20bu.webp,https://tingle.chat/chat/characters/45714
2026-06-09 12:45:28 KST,46603,한유건,tsui-sh,true,0,,,,0,0,#센티넬버스 #가이드 #로맨스,2026-06-07,https://asset.tingle.chat/chat/95r7k3atjlacxq0r90suoic1js.webp,https://tingle.chat/chat/characters/46603
2026-06-09 12:45:28 KST,46604,류하민,tsui-sh,true,21,,,,1,0,#로맨스 #순애,2026-06-07,https://asset.tingle.chat/chat/6u3wla40vt4ervknplr8fxz2yo.webp,https://tingle.chat/chat/characters/46604
2026-06-09 12:45:28 KST,46691,강해준,tsui-sh,true,0,,,,0,0,#로맨스,2026-06-08,https://asset.tingle.chat/chat/y8w0b4hm1anh8zf45w8geec8os.webp,https://tingle.chat/chat/characters/46691
2026-06-09 12:45:28 KST,46693,서이담,tsui-sh,true,0,,,,0,0,#로맨스,2026-06-08,https://asset.tingle.chat/chat/fcwq09ci8nepqfumaj440s2d9k.webp,https://tingle.chat/chat/characters/46693
2026-06-09 12:45:28 KST,46696,이사야,tsui-sh,true,0,,,,0,0,#로맨스,2026-06-08,https://asset.tingle.chat/chat/5d1hhru88ce0dkus96a53s7t2w.webp,https://tingle.chat/chat/characters/46696
2026-06-09 12:45:28 KST,46742,한이든,tsui-sh,true,0,,,,0,0,#로맨스 #순애,2026-06-09,https://asset.tingle.chat/chat/zvfzh7sjk7qwm1nvpl2fxo7z94.webp,https://tingle.chat/chat/characters/46742
2026-06-09 12:45:28 KST,46743,도재경,tsui-sh,true,0,,,,0,0,#로맨스 #순애,2026-06-09,https://asset.tingle.chat/chat/6fp6atkb98bi47szbhwsdt4978.webp,https://tingle.chat/chat/characters/46743
2026-06-09 12:45:28 KST,46744,유한설,tsui-sh,true,0,,,,0,0,#로맨스 #순애,2026-06-09,https://asset.tingle.chat/chat/bgwgtgitzmkep7js70fs4pdxb4.webp,https://tingle.chat/chat/characters/46744
2026-06-09 13:17:27 KST,45714,윤도하,tsui-sh,true,2200,,,,1,0,#로맨스 #혐관,2026-05-25,https://asset.tingle.chat/chat/j5aq1sq9u634g2ns5hq7xd20bu.webp,https://tingle.chat/chat/characters/45714
2026-06-09 13:17:27 KST,46603,한유건,tsui-sh,true,0,,,,0,0,#센티넬버스 #가이드 #로맨스,2026-06-07,https://asset.tingle.chat/chat/95r7k3atjlacxq0r90suoic1js.webp,https://tingle.chat/chat/characters/46603
2026-06-09 13:17:27 KST,46604,류하민,tsui-sh,true,21,,,,1,0,#로맨스 #순애,2026-06-07,https://asset.tingle.chat/chat/6u3wla40vt4ervknplr8fxz2yo.webp,https://tingle.chat/chat/characters/46604
2026-06-09 13:17:27 KST,46691,강해준,tsui-sh,true,0,,,,0,0,#로맨스,2026-06-08,https://asset.tingle.chat/chat/y8w0b4hm1anh8zf45w8geec8os.webp,https://tingle.chat/chat/characters/46691
2026-06-09 13:17:27 KST,46693,서이담,tsui-sh,true,0,,,,0,0,#로맨스,2026-06-08,https://asset.tingle.chat/chat/fcwq09ci8nepqfumaj440s2d9k.webp,https://tingle.chat/chat/characters/46693
2026-06-09 13:17:27 KST,46696,이사야,tsui-sh,true,0,,,,0,0,#로맨스,2026-06-08,https://asset.tingle.chat/chat/5d1hhru88ce0dkus96a53s7t2w.webp,https://tingle.chat/chat/characters/46696
2026-06-09 13:17:27 KST,46742,한이든,tsui-sh,true,0,,,,0,0,#로맨스 #순애,2026-06-09,https://asset.tingle.chat/chat/zvfzh7sjk7qwm1nvpl2fxo7z94.webp,https://tingle.chat/chat/characters/46742
2026-06-09 13:17:27 KST,46743,도재경,tsui-sh,true,0,,,,0,0,#로맨스 #순애,2026-06-09,https://asset.tingle.chat/chat/6fp6atkb98bi47szbhwsdt4978.webp,https://tingle.chat/chat/characters/46743
2026-06-09 13:17:27 KST,46744,유한설,tsui-sh,true,0,,,,0,0,#로맨스 #순애,2026-06-09,https://asset.tingle.chat/chat/bgwgtgitzmkep7js70fs4pdxb4.webp,https://tingle.chat/chat/characters/46744
2026-06-09 22:25:56 KST,45714,윤도하,tsui-sh,true,2200,,,,1,0,#로맨스 #혐관,2026-05-25,https://asset.tingle.chat/chat/j5aq1sq9u634g2ns5hq7xd20bu.webp,https://tingle.chat/chat/characters/45714
2026-06-09 22:25:56 KST,46603,한유건,tsui-sh,true,0,,,,0,0,#센티넬버스 #가이드 #로맨스,2026-06-07,https://asset.tingle.chat/chat/95r7k3atjlacxq0r90suoic1js.webp,https://tingle.chat/chat/characters/46603
2026-06-09 22:25:56 KST,46604,류하민,tsui-sh,true,30,,,,1,0,#로맨스 #순애,2026-06-07,https://asset.tingle.chat/chat/6u3wla40vt4ervknplr8fxz2yo.webp,https://tingle.chat/chat/characters/46604
2026-06-09 22:25:56 KST,46691,강해준,tsui-sh,true,0,,,,0,0,#로맨스,2026-06-08,https://asset.tingle.chat/chat/y8w0b4hm1anh8zf45w8geec8os.webp,https://tingle.chat/chat/characters/46691
2026-06-09 22:25:56 KST,46693,서이담,tsui-sh,true,0,,,,0,0,#로맨스,2026-06-08,https://asset.tingle.chat/chat/fcwq09ci8nepqfumaj440s2d9k.webp,https://tingle.chat/chat/characters/46693
2026-06-09 22:25:56 KST,46696,이사야,tsui-sh,true,0,,,,0,0,#로맨스,2026-06-08,https://asset.tingle.chat/chat/5d1hhru88ce0dkus96a53s7t2w.webp,https://tingle.chat/chat/characters/46696
2026-06-09 22:25:56 KST,46742,한이든,tsui-sh,true,8,,,,0,0,#로맨스 #순애,2026-06-09,https://asset.tingle.chat/chat/zvfzh7sjk7qwm1nvpl2fxo7z94.webp,https://tingle.chat/chat/characters/46742
2026-06-09 22:25:56 KST,46743,도재경,tsui-sh,true,0,,,,0,0,#로맨스 #순애,2026-06-09,https://asset.tingle.chat/chat/6fp6atkb98bi47szbhwsdt4978.webp,https://tingle.chat/chat/characters/46743
2026-06-09 22:25:56 KST,46744,유한설,tsui-sh,true,10,,,,0,0,#로맨스 #순애,2026-06-09,https://asset.tingle.chat/chat/bgwgtgitzmkep7js70fs4pdxb4.webp,https://tingle.chat/chat/characters/46744
2026-06-09 23:19:04 KST,45714,윤도하,tsui-sh,true,2200,0,2200,0,1,0,#로맨스 #혐관,2026-05-25,https://asset.tingle.chat/chat/j5aq1sq9u634g2ns5hq7xd20bu.webp,https://tingle.chat/chat/characters/45714
2026-06-09 23:19:04 KST,46603,한유건,tsui-sh,true,0,0,0,0,0,0,#센티넬버스 #가이드 #로맨스,2026-06-07,https://asset.tingle.chat/chat/95r7k3atjlacxq0r90suoic1js.webp,https://tingle.chat/chat/characters/46603
2026-06-09 23:19:04 KST,46604,류하민,tsui-sh,true,30,9,21,1,1,0,#로맨스 #순애,2026-06-07,https://asset.tingle.chat/chat/6u3wla40vt4ervknplr8fxz2yo.webp,https://tingle.chat/chat/characters/46604
2026-06-09 23:19:04 KST,46691,강해준,tsui-sh,true,0,0,0,0,0,0,#로맨스,2026-06-08,https://asset.tingle.chat/chat/y8w0b4hm1anh8zf45w8geec8os.webp,https://tingle.chat/chat/characters/46691
2026-06-09 23:19:04 KST,46693,서이담,tsui-sh,true,0,0,0,0,0,0,#로맨스,2026-06-08,https://asset.tingle.chat/chat/fcwq09ci8nepqfumaj440s2d9k.webp,https://tingle.chat/chat/characters/46693
2026-06-09 23:19:04 KST,46696,이사야,tsui-sh,true,0,0,0,0,0,0,#로맨스,2026-06-08,https://asset.tingle.chat/chat/5d1hhru88ce0dkus96a53s7t2w.webp,https://tingle.chat/chat/characters/46696
2026-06-09 23:19:04 KST,46742,한이든,tsui-sh,true,8,8,0,1,0,0,#로맨스 #순애,2026-06-09,https://asset.tingle.chat/chat/zvfzh7sjk7qwm1nvpl2fxo7z94.webp,https://tingle.chat/chat/characters/46742
2026-06-09 23:19:04 KST,46743,도재경,tsui-sh,true,0,0,0,0,0,0,#로맨스 #순애,2026-06-09,https://asset.tingle.chat/chat/6fp6atkb98bi47szbhwsdt4978.webp,https://tingle.chat/chat/characters/46743
2026-06-09 23:19:04 KST,46744,유한설,tsui-sh,true,10,10,0,1,0,0,#로맨스 #순애,2026-06-09,https://asset.tingle.chat/chat/bgwgtgitzmkep7js70fs4pdxb4.webp,https://tingle.chat/chat/characters/46744
2026-06-09 23:20:36 KST,45714,윤도하,tsui-sh,true,2200,0,2200,0,1,0,#로맨스 #혐관,2026-05-25,https://asset.tingle.chat/chat/j5aq1sq9u634g2ns5hq7xd20bu.webp,https://tingle.chat/chat/characters/45714
2026-06-09 23:20:36 KST,46603,한유건,tsui-sh,true,0,0,0,0,0,0,#센티넬버스 #가이드 #로맨스,2026-06-07,https://asset.tingle.chat/chat/95r7k3atjlacxq0r90suoic1js.webp,https://tingle.chat/chat/characters/46603
2026-06-09 23:20:36 KST,46604,류하민,tsui-sh,true,30,9,21,1,1,0,#로맨스 #순애,2026-06-07,https://asset.tingle.chat/chat/6u3wla40vt4ervknplr8fxz2yo.webp,https://tingle.chat/chat/characters/46604
2026-06-09 23:20:36 KST,46691,강해준,tsui-sh,true,0,0,0,0,0,0,#로맨스,2026-06-08,https://asset.tingle.chat/chat/y8w0b4hm1anh8zf45w8geec8os.webp,https://tingle.chat/chat/characters/46691
2026-06-09 23:20:36 KST,46693,서이담,tsui-sh,true,0,0,0,0,0,0,#로맨스,2026-06-08,https://asset.tingle.chat/chat/fcwq09ci8nepqfumaj440s2d9k.webp,https://tingle.chat/chat/characters/46693
2026-06-09 23:20:36 KST,46696,이사야,tsui-sh,true,0,0,0,0,0,0,#로맨스,2026-06-08,https://asset.tingle.chat/chat/5d1hhru88ce0dkus96a53s7t2w.webp,https://tingle.chat/chat/characters/46696
2026-06-09 23:20:36 KST,46742,한이든,tsui-sh,true,8,8,0,1,0,0,#로맨스 #순애,2026-06-09,https://asset.tingle.chat/chat/zvfzh7sjk7qwm1nvpl2fxo7z94.webp,https://tingle.chat/chat/characters/46742
2026-06-09 23:20:36 KST,46743,도재경,tsui-sh,true,0,0,0,0,0,0,#로맨스 #순애,2026-06-09,https://asset.tingle.chat/chat/6fp6atkb98bi47szbhwsdt4978.webp,https://tingle.chat/chat/characters/46743
2026-06-09 23:20:36 KST,46744,유한설,tsui-sh,true,10,10,0,1,0,0,#로맨스 #순애,2026-06-09,https://asset.tingle.chat/chat/bgwgtgitzmkep7js70fs4pdxb4.webp,https://tingle.chat/chat/characters/46744
2026-06-10 06:00:36 KST,45714,윤도하,tsui-sh,true,2200,0,2200,0,1,0,#로맨스 #혐관,2026-05-25,https://asset.tingle.chat/chat/j5aq1sq9u634g2ns5hq7xd20bu.webp,https://tingle.chat/chat/characters/45714
2026-06-10 06:00:36 KST,46603,한유건,tsui-sh,true,0,0,0,0,0,0,#센티넬버스 #가이드 #로맨스,2026-06-07,https://asset.tingle.chat/chat/95r7k3atjlacxq0r90suoic1js.webp,https://tingle.chat/chat/characters/46603
2026-06-10 06:00:36 KST,46604,류하민,tsui-sh,true,30,9,21,1,1,0,#로맨스 #순애,2026-06-07,https://asset.tingle.chat/chat/6u3wla40vt4ervknplr8fxz2yo.webp,https://tingle.chat/chat/characters/46604
2026-06-10 06:00:36 KST,46691,강해준,tsui-sh,true,0,0,0,0,0,0,#로맨스,2026-06-08,https://asset.tingle.chat/chat/y8w0b4hm1anh8zf45w8geec8os.webp,https://tingle.chat/chat/characters/46691
2026-06-10 06:00:36 KST,46693,서이담,tsui-sh,true,0,0,0,0,0,0,#로맨스,2026-06-08,https://asset.tingle.chat/chat/fcwq09ci8nepqfumaj440s2d9k.webp,https://tingle.chat/chat/characters/46693
2026-06-10 06:00:36 KST,46696,이사야,tsui-sh,true,0,0,0,0,0,0,#로맨스,2026-06-08,https://asset.tingle.chat/chat/5d1hhru88ce0dkus96a53s7t2w.webp,https://tingle.chat/chat/characters/46696
2026-06-10 06:00:36 KST,46742,한이든,tsui-sh,true,8,8,0,1,0,0,#로맨스 #순애,2026-06-09,https://asset.tingle.chat/chat/zvfzh7sjk7qwm1nvpl2fxo7z94.webp,https://tingle.chat/chat/characters/46742
2026-06-10 06:00:36 KST,46743,도재경,tsui-sh,true,0,0,0,0,0,0,#로맨스 #순애,2026-06-09,https://asset.tingle.chat/chat/6fp6atkb98bi47szbhwsdt4978.webp,https://tingle.chat/chat/characters/46743
2026-06-10 06:00:36 KST,46744,유한설,tsui-sh,true,10,10,0,1,0,0,#로맨스 #순애,2026-06-09,https://asset.tingle.chat/chat/bgwgtgitzmkep7js70fs4pdxb4.webp,https://tingle.chat/chat/characters/46744
2026-06-11 06:00:27 KST,45714,윤도하,tsui-sh,true,2200,0,2200,0,1,0,#로맨스 #혐관,2026-05-25,https://asset.tingle.chat/chat/j5aq1sq9u634g2ns5hq7xd20bu.webp,https://tingle.chat/chat/characters/45714
2026-06-11 06:00:27 KST,46603,한유건,,false,,0,0,0,,,,,,https://tingle.chat/chat/characters/46603
2026-06-11 06:00:27 KST,46604,류하민,tsui-sh,true,30,9,21,1,1,0,#로맨스 #순애,2026-06-07,https://asset.tingle.chat/chat/6u3wla40vt4ervknplr8fxz2yo.webp,https://tingle.chat/chat/characters/46604
